Id,SalePrice
2735,140303.15010597618
2736,147411.6480879461
2737,121467.80028312751
2738,134078.5352440944
2739,159299.62978049874
2740,138716.82483537882
2741,146513.36717648475
2742,157577.17095799404
2743,155670.98862579983
2744,160715.61162456503
2745,139920.69452022001
2746,140019.22172059095
2747,149508.15217223202
2748,128490.54104425105
2749,132279.90672213785
2750,134006.1381673015
2751,135645.12225725662
2752,194975.0737883016
2753,147014.3894185223
2754,201179.47192923265
2755,132063.241476722
2756,92044.55152556085
2757,66800.3895041578
2758,82785.04304039481
2759,157001.22741610184
2760,121744.90754015297
2761,145578.21858541734
2762,145188.37758341653
2763,180144.34112867113
2764,151394.54737132648
2765,279201.3115848561
2766,136683.07478430716
2767,89325.2578038379
2768,129767.90783091841
2769,133932.429731378
2770,139603.93283657252
2771,109068.79054923196
2772,114355.0939729457
2773,165449.61640701923
2774,144908.97220838294
2775,116348.64300950021
2776,137746.39315873946
2777,151713.36029731017
2778,101593.5320247763
2779,119518.97691816693
2780,95942.14882331646
2781,97060.62742788014
2782,98088.92944821522
2783,97734.83265466291
2784,124175.52268864705
2785,135514.7783499294
2786,65198.51679726889
2787,125370.0080906104
2788,75968.59197079853
2789,168024.13641555645
2790,95185.21368267488
2791,114382.02202218941
2792,60083.81468587525
2793,169300.49358313854
2794,94535.3045100796
2795,123652.99454182539
2796,96381.26644118609
2797,200650.4709572078
2798,103559.75305477044
2799,115632.44692742177
2800,65636.95824884153
2801,104885.06916234129
2802,129739.28380585939
2803,156729.33328585097
2804,134508.24634329852
2805,103422.83524706036
2806,84446.36909470474
2807,161637.87703601856
2808,146306.94089202673
2809,135123.50425681987
2810,129580.90639926655
2811,159303.30435979227
2812,155441.34724259435
2813,153319.47998555913
2814,153979.88850145036
2815,95795.344923795
2816,241207.93143597463
2817,160031.3388233382
2818,131892.05031558
2819,175049.85470887815
2820,140940.42817694295
2821,107044.35565647674
2822,196373.08040758976
2823,309389.23669517715
2824,181594.71263247743
2825,150445.62154618846
2826,134120.29127782336
2827,136045.7182748699
2828,212572.60465303357
2829,201572.7015991857
2830,226862.12078972044
2831,175862.85310802545
2832,249731.0522153623
2833,296111.90751413227
2834,219844.68485956598
2835,219719.50258343123
2836,191037.1121090836
2837,154081.88055246437
2838,151993.88721041355
2839,177532.8664560464
2840,202942.05600073942
2841,204026.35005105846
2842,229073.45725816325
2843,150992.46232283165
2844,163581.07421111388
2845,124379.22056379657
2846,209699.12203143717
2847,203470.57061225758
2848,212935.6865780104
2849,199750.84799247235
2850,270689.3955956058
2851,220298.6704131467
2852,231346.518674769
2853,240780.25027784685
2854,140283.5885263597
2855,199449.956838613
2856,200106.21951308
2857,186910.60267417243
2858,198364.24909770294
2859,119178.21617671652
2860,127799.68792051043
2861,127074.91860322106
2862,193630.86327556032
2863,125898.80355476194
2864,237018.41627049842
2865,141636.47584903458
2866,138946.16833100104
2867,100031.62263790297
2868,95165.08646788922
2869,109293.86461075075
2870,124930.20265952543
2871,85449.7708840811
2872,51548.93493958173
2873,100153.13133558807
2874,138161.54602160724
2875,114437.13545096722
2876,166812.8345152849
2877,145276.83721192656
2878,171423.60904262407
2879,138579.48684143554
2880,104849.29344330245
2881,149742.06173713974
2882,181565.32200906813
2883,199130.1025223989
2884,203530.44273223664
2885,190866.4024818695
2886,239272.7087322925
2887,90365.25296525868
2888,137692.0882325531
2889,56136.26209919858
2890,78005.35219486883
2891,137569.1557916291
2892,49698.76523281629
2893,82583.4154400491
2894,60307.441526232156
2895,330548.0565337738
2896,284725.79110026883
2897,201061.29825697275
2898,147501.98328030418
2899,209306.11109588074
2900,159759.04284288143
2901,204738.35719290594
2902,192635.04083686275
2903,325297.7077570445
2904,347172.76790686813
2905,94748.46440106558
2906,199082.64373079455
2907,112404.64067086288
2908,135111.79946418328
2909,148209.93795658712
2910,79185.50340227433
2911,81747.50578478254
2912,148233.1051452923
2913,82344.64117069905
2914,79335.36540026753
2915,87803.73153051143
2916,82263.90972882205
2917,162485.5209497903
2918,120852.13063610853
2919,208027.75149397572
